"","V1","V2","V3","V4","V5","V6"
"615",0.06,0.23,7479.44086352961,144396.216388025,677023.233001075,828898.89025263
"616",0.06,0.24,7479.03343544497,144131.350741346,679203.616204931,830814.000381722
"617",0.06,0.25,7478.6253440544,143866.518160551,681383.388317001,832728.531821607
"618",0.06,0.26,7478.21658862073,143601.718793029,683562.549612635,834642.484994285
"619",0.06,0.27,7477.80716840827,143336.952786525,685741.100372809,836555.860327742
"620",0.06,0.28,7477.39708268275,143072.220289144,687919.040884156,838468.658255983
"621",0.06,0.29,7476.98633071141,142807.521449346,690096.371439007,840380.879219065
"622",0.06,0.3,7476.57491176292,142542.856415953,692273.092335401,842292.523663117
"623",0.06,0.31,7476.16282510756,142278.225338141,694449.203877127,844203.592040376
"624",0.06,0.32,7475.75007001709,142013.628365445,696624.70637376,846114.084809222
"625",0.06,0.33,7475.33664576478,141749.065647757,698799.600140677,848024.002434199
"626",0.06,0.34,7474.92255162553,141484.537335328,700973.8854991,849933.345386054
"627",0.06,0.35,7474.50778687581,141220.043578765,703147.562776124,851842.114141765
"628",0.06,0.36,7474.09235079365,140955.58452903,705320.632304742,853750.309184566
"629",0.06,0.37,7473.67624265876,140691.160337447,707493.094423883,855657.931003988
"630",0.06,0.38,7473.25946175246,140426.771155692,709664.949478442,857564.980095887
"631",0.06,0.39,7472.84200735774,140162.417135801,711836.197819313,859471.456962471
"632",0.06,0.4,7472.42387875922,139898.098430164,714006.839803413,861377.362112336
"633",0.06,0.41,7472.00507524328,139633.815191529,716176.875793721,863282.696060493
"634",0.06,0.42,7471.58559609798,139369.567573,718346.306159306,865187.459328404
"635",0.06,0.43,7471.1654406131,139105.355728037,720515.131275366,867091.652444017
"636",0.06,0.44,7470.74460808024,138841.179810455,722683.351523254,868995.275941789
"637",0.06,0.45,7470.32309779267,138577.039974424,724850.967290505,870898.330362722
"638",0.06,0.46,7469.90090904551,138312.936374472,727017.978970884,872800.816254402
"639",0.06,0.47,7469.47804113568,138048.86916548,729184.386964405,874702.734171021
"640",0.06,0.48,7469.05449336193,137784.838502684,731350.191677367,876604.084673413
"641",0.06,0.49,7468.63026502484,137520.844541675,733515.393522391,878504.868329091
"642",0.06,0.5,7468.2053554269,137256.887438398,735679.992918453,880405.085712278
"643",0.06,0.51,7467.77976387243,136992.967349154,737843.990290906,882304.737403932
"644",0.06,0.52,7467.3534896677,136729.084430594,740007.386071534,884203.823991796
"645",0.06,0.53,7466.92653212091,136465.238839727,742170.180698563,886102.346070411
"646",0.06,0.54,7466.49889054215,136201.430733912,744332.374616714,888000.304241168
"647",0.06,0.55,7466.07056424354,135937.660270863,746493.968277221,889897.699112327
"648",0.06,0.56,7465.64155253918,135673.927608644,748654.962137878,891794.531299061
"649",0.06,0.57,7465.2118547451,135410.232905675,750815.356663063,893690.801423484
"650",0.06,0.58,7464.78147017951,135146.576320727,752975.152323781,895586.510114687
"651",0.06,0.59,7464.35039816249,134882.958012919,755134.349597695,897481.658008777
"652",0.06,0.6,7463.91863801634,134619.378141726,757292.948969151,899376.245748893
"653",0.06,0.61,7463.48618906536,134355.836866971,759450.950929234,901270.27398527
"654",0.06,0.62,7463.053050636,134092.33434883,761608.355975782,903163.743375247
"655",0.06,0.63,7462.61922205682,133828.870747826,763765.164613432,905056.654583315
"656",0.06,0.64,7462.18470265854,133565.446224835,765921.377353656,906949.00828115
"657",0.06,0.65,7461.74949177407,133302.060941082,768076.994714791,908840.805147646
"658",0.06,0.66,7461.31358873849,133038.715058138,770232.017222075,910732.045868951
"659",0.06,0.67,7460.87699288912,132775.408737925,772386.445407691,912622.731138506
"660",0.06,0.68,7460.43970356553,132512.142142715,774540.279810791,914512.861657071
"661",0.06,0.69,7460.00172010949,132248.915435122,776693.520977543,916402.438132774
"662",0.06,0.7,7459.56304186511,131985.728778113,778846.169461155,918291.461281133
"663",0.06,0.71,7459.1236681788,131722.582334999,780998.225821927,920179.931825105
"664",0.06,0.72,7458.68359839927,131459.476269438,783149.690627273,922067.85049511
"665",0.06,0.73,7458.24283187758,131196.410745433,785300.564451766,923955.218029076
"666",0.06,0.74,7457.80136796721,130933.385927332,787450.847877173,925842.035172472
"667",0.06,0.75,7457.35920602395,130670.401979831,789600.541492492,927728.302678347
"668",0.06,0.76,7456.91634540606,130407.459067966,791749.64589399,929614.021307362
"669",0.06,0.77,7456.47278547424,130144.557357119,793898.161685235,931499.191827829
"670",0.06,0.78,7456.02852559163,129881.697013015,796046.089477147,933383.815015754
"671",0.06,0.79,7455.58356512388,129618.878201722,798193.429888016,935267.891654863
"672",0.06,0.8,7455.13790343909,129356.10108965,800340.183543556,937151.422536645
"673",0.06,0.81,7454.69153990798,129093.365843548,802486.351076941,939034.408460397
"674",0.06,0.82,7454.24447390372,128830.672630509,804631.933128837,940916.850233249
"675",0.06,0.83,7453.79670480215,128568.021617965,806776.93034744,942798.748670207
"676",0.06,0.84,7453.34823198164,128305.412973689,808921.343388525,944680.104594195
"677",0.06,0.85,7452.89905482322,128042.84686579,811065.172915472,946560.918836086
"678",0.06,0.86,7452.44917271054,127780.323462719,813208.419599317,948441.192234747
"679",0.06,0.87,7451.99858502997,127517.842933263,815351.084118777,950320.92563707
"680",0.06,0.88,7451.54729117051,127255.405446545,817493.167160304,952200.119898019
"681",0.06,0.89,7451.09529052393,126993.011172027,819634.669418115,954078.775880666
"682",0.06,0.9,7450.64258248471,126730.660279505,821775.591594234,955956.894456223
"683",0.06,0.91,7450.18916645013,126468.352939109,823915.934398534,957834.476504093
"684",0.06,0.92,7449.73504182021,126206.089321306,826055.698548775,959711.522911901
"685",0.06,0.93,7449.28020799785,125943.869596896,828194.88477064,961588.034575534
"686",0.06,0.94,7448.82466438873,125681.69393701,830333.493797786,963464.012399185
"687",0.07,0,7473.70093305192,150480.725773239,628965.490707425,786919.917413716
"688",0.07,0.01,7473.30749927824,150215.134839784,631159.621751919,788848.064090981
"689",0.07,0.02,7472.91341769502,149949.573741855,633353.137184054,790775.624343604
"690",0.07,0.03,7472.51868753478,149684.042618878,635546.037161573,792702.598467985
"691",0.07,0.04,7472.12330803118,149418.541610633,637738.321847214,794628.986765879
"692",0.07,0.05,7471.72727841896,149153.070857262,639929.991408746,796554.789544428
"693",0.07,0.06,7471.33059793393,148887.630499263,642121.046018987,798480.007116184
"694",0.07,0.07,7470.9332658131,148622.220677493,644311.485855833,800404.639799139
"695",0.07,0.08,7470.53528129455,148356.841533167,646501.311102292,802328.687916753
"696",0.07,0.09,7470.13664361756,148091.493207859,648690.521946502,804252.151797979
"697",0.07,0.1,7469.73735202256,147826.175843503,650879.118581765,806175.03177729
"698",0.07,0.11,7469.33740575121,147560.889582387,653067.101206569,808097.328194708
"699",0.07,0.12,7468.93680404631,147295.634567164,655254.47002463,810019.04139584
"700",0.07,0.13,7468.53554615192,147030.410940841,657441.225244899,811940.171731892
"701",0.07,0.14,7468.13363131334,146765.218846784,659627.367081604,813860.719559702
"702",0.07,0.15,7467.73105877712,146500.05842872,661812.895754278,815780.685241776
"703",0.07,0.16,7467.32782779106,146234.929830735,663997.811487785,817700.069146311
"704",0.07,0.17,7466.92393760425,145969.833197272,666182.114512343,819618.871647219
"705",0.07,0.18,7466.51938746711,145704.768673132,668365.805063561,821537.09312416
"706",0.07,0.19,7466.11417663134,145439.736403477,670548.883382464,823454.733962572
"707",0.07,0.2,7465.70830435001,145174.736533828,672731.349715526,825371.794553704
"708",0.07,0.21,7465.30176987751,144909.769210063,674913.204314692,827288.275294633
"709",0.07,0.22,7464.89457246965,144644.834578419,677094.447437413,829204.176588302
"710",0.07,0.23,7464.48671138355,144379.932785493,679275.07934667,831119.498843547
"711",0.07,0.24,7464.07818587781,144115.063978241,681455.100311012,833034.242475131
"712",0.07,0.25,7463.66899521238,143850.228303976,683634.510604574,834948.407903762
"713",0.07,0.26,7463.25913864872,143585.425910369,685813.310507121,836861.995556138
"714",0.07,0.27,7462.84861544966,143320.656945453,687991.500304062,838775.005864964
"715",0.07,0.28,7462.43742487963,143055.921557616,690169.080286495,840687.43926899
"716",0.07,0.29,7462.02556620438,142791.219895606,692346.050751226,842599.296213036
"717",0.07,0.3,7461.61303869132,142526.552108529,694522.412000806,844510.577148026
"718",0.07,0.31,7461.1998416093,142261.91834585,696698.164343557,846421.282531017
"719",0.07,0.32,7460.78597422873,141997.318757391,698873.30809361,848331.412825229
"720",0.07,0.33,7460.3714358216,141732.753493332,701047.843570919,850240.968500072
"721",0.07,0.34,7459.95622566148,141468.222704211,703221.771101317,852149.95003119
"722",0.07,0.35,7459.54034302348,141203.726540926,705395.091016524,854058.357900474
"723",0.07,0.36,7459.12378718442,140939.26515473,707567.803654193,855966.192596107
"724",0.07,0.37,7458.70655742268,140674.838697233,709739.909357931,857873.454612587
"725",0.07,0.38,7458.28865301832,140410.447320404,711911.408477342,859780.144450765
"726",0.07,0.39,7457.87007325308,140146.09117657,714082.301368044,861686.262617868
"727",0.07,0.4,7457.45081741036,139881.770418413,716252.588391714,863591.809627537
"728",0.07,0.41,7457.0308847753,139617.485198973,718422.269916111,865496.785999859
"729",0.07,0.42,7456.61027463475,139353.235671645,720591.346315117,867401.192261397
"730",0.07,0.43,7456.18898627731,139089.021990183,722759.81796876,869305.028945221
"731",0.07,0.44,7455.76701899336,138824.844308697,724927.685263252,871208.296590942
"732",0.07,0.45,7455.34437207504,138560.70278165,727094.948591016,873110.995744741
"733",0.07,0.46,7454.92104481629,138296.597563864,729261.608350725,875013.126959405
"734",0.07,0.47,7454.49703651292,138032.528810516,731427.664947332,876914.690794361
"735",0.07,0.48,7454.07234646253,137768.496677137,733593.118792106,878815.687815706
"736",0.07,0.49,7453.6469739646,137504.501319614,735757.970302655,880716.118596233
"737",0.07,0.5,7453.22091832053,137240.54289419,737922.219902971,882615.983715482
"738",0.07,0.51,7452.79417883356,136976.62155746,740085.868023462,884515.283759756
"739",0.07,0.52,7452.36675480889,136712.737466376,742248.915100975,886414.01932216
"740",0.07,0.53,7451.93864555365,136448.890778242,744411.361578841,888312.191002637
"741",0.07,0.54,7451.50985037693,136185.081650717,746573.207906905,890209.799407999
"742",0.07,0.55,7451.08036858983,135921.310241813,748734.454541557,892106.845151959
"743",0.07,0.56,7450.65019950542,135657.576709894,750895.101945773,894003.328855172
"744",0.07,0.57,7450.2193424388,135393.881213679,753055.150589146,895899.251145264
"745",0.07,0.58,7449.78779670712,135130.223912238,755214.600947913,897794.612656859
"746",0.07,0.59,7449.35556162961,134866.604964994,757373.453505003,899689.414031627
"747",0.07,0.6,7448.92263652755,134603.02453172,759531.708750061,901583.655918308
"748",0.07,0.61,7448.48902072434,134339.482772542,761689.367179492,903477.338972758
"749",0.07,0.62,7448.05471354553,134075.979847937,763846.429296488,905370.46385797
"750",0.07,0.63,7447.61971431881,133812.515918732,766002.895611066,907263.031244116
"751",0.07,0.64,7447.18402237399,133549.091146103,768158.766640104,909155.041808581
"752",0.07,0.65,7446.74763704316,133285.705691579,770314.042907381,911046.496236003
"753",0.07,0.66,7446.31055766056,133022.359717036,772468.724943603,912937.3952183
"754",0.07,0.67,7445.87278356267,132759.0533847,774622.813286446,914827.739454709
"755",0.07,0.68,7445.43431408824,132495.786857144,776776.30848059,916717.529651823
"756",0.07,0.69,7444.99514857831,132232.560297292,778929.211077757,918606.766523627
"757",0.07,0.7,7444.55528637619,131969.373868412,781081.521636746,920495.450791534
"758",0.07,0.71,7444.11472682753,131706.227734122,783233.240723466,922383.583184416
"759",0.07,0.72,7443.67346928031,131443.122058386,785384.368910983,924271.16443865
"760",0.07,0.73,7443.23151308492,131180.057005513,787534.906779541,926158.19529814
"761",0.07,0.74,7442.78885759405,130917.032740159,789684.854916616,928044.676514369
"762",0.07,0.75,7442.34550216291,130654.049427325,791834.213916942,929930.60884643
"763",0.07,0.76,7441.90144614907,130391.107232356,793982.984382553,931815.993061058
"764",0.07,0.77,7441.45668891257,130128.206320941,796131.166922817,933700.82993267
"765",0.07,0.78,7441.01122981595,129865.346859113,798278.762154481,935585.12024341
"766",0.07,0.79,7440.56506822424,129602.529013249,800425.7707017,937468.864783173
"767",0.07,0.8,7440.11820350499,129339.752950067,802572.193196079,939352.064349651
"768",0.07,0.81,7439.67063502829,129077.018836626,804718.030276714,941234.719748369
"769",0.07,0.82,7439.22236216684,128814.326840329,806863.282590227,943116.831792723
"770",0.07,0.83,7438.77338429589,128551.677128918,809007.950790802,944998.401304015
"771",0.07,0.84,7438.32370079335,128289.069870474,811152.035540233,946879.4291115
"772",0.07,0.85,7437.87331103977,128026.505233418,813295.537507953,948759.916052411
"773",0.07,0.86,7437.4222144183,127763.983386512,815438.457371077,950639.862972007
"774",0.07,0.87,7436.97041031489,127501.504498854,817580.795814446,952519.270723615
"775",0.07,0.88,7436.51789811811,127239.068739878,819722.553530656,954398.140168652
"776",0.07,0.89,7436.06467721932,126976.676279357,821863.731220109,956276.472176686
"777",0.07,0.9,7435.61074701264,126714.3272874,824004.329591042,958154.267625455
"778",0.07,0.91,7435.15610689494,126452.021934451,826144.349359577,960031.527400923
"779",0.07,0.92,7434.70075626596,126189.760391286,828283.791249755,961908.252397307
"780",0.07,0.93,7434.24469452823,125927.54282902,830422.655993577,963784.443517126
"781",0.08,0,7458.7707751533,150464.507070526,631225.635893149,789148.913738828
"782",0.08,0.01,7458.37628455891,150198.911510608,633419.396663919,791076.684459086
"783",0.08,0.02,7457.98114433417,149933.345847088,635612.542151343,793003.869142765
"784",0.08,0.03,7457.58535371,149667.810219662,637805.07251708,794930.468090452
"785",0.08,0.04,7457.18891191836,149402.304768384,639996.987927806,796856.481608108
"786",0.08,0.05,7456.79181819235,149136.829633669,642188.288555244,798781.910007105
"787",0.08,0.06,7456.39407176618,148871.384956287,644378.974576192,800706.753604245
"788",0.08,0.07,7455.99567187519,148605.970877372,646569.046172544,802631.012721791
"789",0.08,0.08,7455.59661775588,148340.587538411,648758.50353133,804554.687687497
"790",0.08,0.09,7455.19690864589,148075.235081255,650947.346844733,806477.778834634
"791",0.08,0.1,7454.79654378411,147809.913648114,653135.576310118,808400.286502016
"792",0.08,0.11,7454.39552241055,147544.623381553,655323.192130065,810322.211034028
"793",0.08,0.12,7453.99384376649,147279.364424499,657510.194512389,812243.552780655
"794",0.08,0.13,7453.59150709441,147014.13692024,659696.583670179,814164.312097513
"795",0.08,0.14,7453.18851163806,146748.941012421,661882.359821819,816084.489345878
"796",0.08,0.15,7452.78485664242,146483.776845046,664067.523191012,818004.0848927
"797",0.08,0.16,7452.38054135379,146218.644562479,666252.074006822,819923.099110655
"798",0.08,0.17,7451.97556501975,145953.544309445,668436.012503691,821841.532378156
"799",0.08,0.18,7451.56992688921,145688.476231026,670619.33892147,823759.385079385
"800",0.08,0.19,7451.16362621236,145423.440472665,672802.053505453,825676.65760433
"801",0.08,0.2,7450.75666224078,145158.437180162,674984.1565064,827593.350348803
"802",0.08,0.21,7450.34903422742,144893.46649968,677165.648180572,829509.463714479
"803",0.08,0.22,7449.94074142658,144628.52857774,679346.528789755,831424.998108921
"804",0.08,0.23,7449.53178309398,144363.623561219,681526.798601291,833339.953945604
"805",0.08,0.24,7449.12215848674,144098.751597358,683706.457888107,835254.331643952
"806",0.08,0.25,7448.71186686341,143833.912833754,685885.506928757,837168.131629374
"807",0.08,0.26,7448.30090748403,143569.107418365,688063.946007423,839081.354333272
"808",0.08,0.27,7447.88927961005,143304.335499508,690241.775413979,840994.000193097
"809",0.08,0.28,7447.47698250444,143039.597225857,692418.995443994,842906.069652355
"810",0.08,0.29,7447.06401543167,142774.892746447,694595.606398781,844817.563160659
"811",0.08,0.3,7446.65037765771,142510.222210671,696771.608585417,846728.481173746
"812",0.08,0.31,7446.23606845011,142245.585768282,698947.002316774,848638.824153507
"813",0.08,0.32,7445.82108707791,141980.98356939,701121.787911559,850548.592568027
"814",0.08,0.33,7445.40543281178,141716.415764463,703295.96569433,852457.786891606
"815",0.08,0.34,7444.98910492399,141451.882504331,705469.535995542,854366.407604796
"816",0.08,0.35,7444.57210268834,141187.383940177,707642.499151567,856274.455194433
"817",0.08,0.36,7444.15442538037,140922.920223548,709814.85550473,858181.930153658
"818",0.08,0.37,7443.73607227718,140658.491506343,711986.605403344,860088.832981965
"819",0.08,0.38,7443.31704265759,140394.097940825,714157.749201733,861995.164185215
"820",0.08,0.39,7442.89733580206,140129.739679609,716328.287260271,863900.924275682
"821",0.08,0.4,7442.47695099279,139865.416875672,718498.219945408,865806.113772072
"822",0.08,0.41,7442.05588751368,139601.129682346,720667.54762971,867710.73319957
"823",0.08,0.42,7441.6341446504,139336.878253319,722836.270691884,869614.783089853
"824",0.08,0.43,7441.21172169035,139072.662742641,725004.389516811,871518.263981142
"825",0.08,0.44,7440.78861792271,138808.483304712,727171.904495585,873421.17641822
"826",0.08,0.45,7440.36483263848,138544.340094294,729338.816025539,875323.520952471
"827",0.08,0.46,7439.94036513047,138280.233266502,731505.124510275,877225.298141907
"828",0.08,0.47,7439.51521469333,138016.162976809,733670.83035971,879126.508551212
"829",0.08,0.48,7439.08938062356,137752.129381044,735835.933990091,881027.152751758
"830",0.08,0.49,7438.66286221956,137488.132635389,738000.435824048,882927.231321656
"831",0.08,0.5,7438.23565878157,137224.172896384,740164.336290611,884826.744845777
"832",0.08,0.51,7437.80776961182,136960.250320923,742327.635825251,886725.693915787
"833",0.08,0.52,7437.37919401444,136696.365066255,744490.334869915,888624.079130185
"834",0.08,0.53,7436.94993129552,136432.517289984,746652.433873052,890521.901094332
"835",0.08,0.54,7436.51998076311,136168.707150066,748813.933289656,892419.160420486
"836",0.08,0.55,7436.08934172734,135904.934804814,750974.833581301,894315.857727843
"837",0.08,0.56,7435.65801350023,135641.200412893,753135.13521616,896211.993642554
"838",0.08,0.57,7435.22599539591,135377.504133321,755294.83866906,898107.568797777
"839",0.08,0.58,7434.7932867306,135113.846125468,757453.944421502,900002.5838337
"840",0.08,0.59,7434.35988682259,134850.22654906,759612.452961704,901897.039397586
"841",0.08,0.6,7433.92579499217,134586.64556417,761770.364784627,903790.936143789
"842",0.08,0.61,7433.4910105619,134323.103331229,763927.68039202,905684.274733811
"843",0.08,0.62,7433.0555328564,134059.600011013,766084.400292455,907577.055836325
"844",0.08,0.63,7432.61936120246,133796.135764655,768240.525001349,909469.280127206
"845",0.08,0.64,7432.18249492907,133532.710753634,770396.055041015,911360.948289579
"846",0.08,0.65,7431.74493336745,133269.325139782,772550.990940692,913252.061013842
"847",0.08,0.66,7431.306675851,133005.97908528,774705.333236578,915142.618997709
"848",0.08,0.67,7430.86772171543,132742.672752657,776859.082471869,917032.622946242
"849",0.08,0.68,7430.42807029865,132479.406304793,779012.239196798,918922.07357189
"850",0.08,0.69,7429.98772094094,132216.179904916,781164.803968665,920810.971594523
"851",0.08,0.7,7429.54667298486,131952.993716602,783316.777351877,922699.317741464
"852",0.08,0.71,7429.10492577533,131689.847903774,785468.159917986,924587.112747535
"853",0.08,0.72,7428.66247865957,131426.742630701,787618.952245727,926474.357355088
"854",0.08,0.73,7428.21933098732,131163.678062002,789769.154921046,928361.052314035
"855",0.08,0.74,7427.77548211054,130900.654362639,791918.768537149,930247.198381898
"856",0.08,0.75,7427.33093138378,130637.67169792,794067.793694532,932132.796323836
"857",0.08,0.76,7426.88567816399,130374.7302335,796216.231001023,934017.846912687
"858",0.08,0.77,7426.43972181054,130111.830135375,798364.081071816,935902.350929001
"859",0.08,0.78,7425.9930616854,129848.971569888,800511.344529506,937786.309161079
"860",0.08,0.79,7425.54569715297,129586.154703723,802658.022004141,939669.722405018
"861",0.08,0.8,7425.09762758025,129323.37970391,804804.114133241,941552.591464731
"862",0.08,0.81,7424.64885233679,129060.646737818,806949.621561853,943434.917152008
"863",0.08,0.82,7424.19937079474,128797.955973159,809094.544942579,945316.700286533
"864",0.08,0.83,7423.74918232886,128535.307577984,811238.884935619,947197.941695932
"865",0.08,0.84,7423.29828631652,128272.701720688,813382.642208811,949078.642215816
"866",0.08,0.85,7422.84668213782,128010.138570003,815525.817437666,950958.802689807
"867",0.08,0.86,7422.39436917548,127747.618295001,817668.411305412,952838.423969588
"868",0.08,0.87,7421.94134681499,127485.141065091,819810.424503029,954717.506914935
"869",0.08,0.88,7421.48761444452,127222.707050021,821951.857729293,956596.052393759
"870",0.08,0.89,7421.03317145505,126960.316419876,824092.711690814,958474.061282146
"871",0.08,0.9,7420.57801724028,126697.969345078,826232.987102072,960351.534464391
"872",0.08,0.91,7420.12215119681,126435.665996383,828372.684685463,962228.472833042
"873",0.08,0.92,7419.66557272399,126173.406544881,830511.80517134,964104.877288945
"874",0.09,0,7443.83988401578,150448.262673436,633485.642649865,791377.745207317
"875",0.09,0.01,7443.44433499211,150182.662487413,635679.033634263,793305.140456668
"876",0.09,0.02,7443.04813451459,149917.092258813,637871.809667538,795231.950060866
"877",0.09,0.03,7442.65128181246,149651.552127604,640063.970915279,797158.174324695
"878",0.09,0.04,7442.25377611605,149386.042234112,642255.517548113,799083.813558341
"879",0.09,0.05,7441.85561665681,149120.562719026,644446.449741739,801008.868077422
"880",0.09,0.06,7441.45680266732,148855.113723392,646636.767676949,802933.338203008
"881",0.09,0.07,7441.0573333813,148589.695388617,648826.471539659,804857.224261657
"882",0.09,0.08,7440.65720803364,148324.307856465,651015.561520929,806780.526585427
"883",0.09,0.09,7440.25642586038,148058.951269062,653204.037817007,808703.24551193
"884",0.09,0.1,7439.85498609881,147793.625768895,655391.900629341,810625.381384335
"885",0.09,0.11,7439.45288798736,147528.331498806,657579.150164613,812546.934551406
"886",0.09,0.12,7439.05013076575,147263.068602001,659765.786634767,814467.905367534
"887",0.09,0.13,7438.64671367491,146997.837222045,661951.81025704,816388.294192761
"888",0.09,0.14,7438.242635957,146732.637502863,664137.221253987,818308.101392807
"889",0.09,0.15,7437.83789685553,146467.469588738,666322.019853507,820227.327339101
"890",0.09,0.16,7437.43249561522,146202.333624314,668506.206288876,822145.972408806
"891",0.09,0.17,7437.02643148218,145937.229754597,670689.780798777,824064.036984857
"892",0.09,0.18,7436.61970370375,145672.158124951,672872.743627328,825981.521455983
"893",0.09,0.19,7436.21231152869,145407.118881099,675055.095024102,827898.42621673
"894",0.09,0.2,7435.80425420709,145142.112169125,677236.835244169,829814.751667502
"895",0.09,0.21,7435.39553099038,144877.138135475,679417.964548123,831730.498214588
"896",0.09,0.22,7434.98614113149,144612.196926951,681598.483202104,833645.666270186
"897",0.09,0.23,7434.57608388463,144347.288690716,683778.391477832,835560.256252433
"898",0.09,0.24,7434.16535850551,144082.413574297,685957.689652639,837474.268585442
"899",0.09,0.25,7433.75396425126,143817.571725574,688136.378009498,839387.703699323
"900",0.09,0.26,7433.3419003805,143552.763292791,690314.456837047,841300.562030219
"901",0.09,0.27,7432.9291661533,143287.988424551,692491.92642963,843212.844020334
"902",0.09,0.28,7432.51576083125,143023.247269816,694668.787087317,845124.550117965
"903",0.09,0.29,7432.10168367741,142758.539977907,696845.039115944,847035.680777529
"904",0.09,0.3,7431.68693395644,142493.866698506,699020.682827128,848946.236459591
"905",0.09,0.31,7431.27151093449,142229.227581654,701195.718538319,850856.217630907
"906",0.09,0.32,7430.85541387935,141964.622777748,703370.146572812,852765.62476444
"907",0.09,0.33,7430.43864206028,141700.052437549,705543.967259794,854674.458339403
"908",0.09,0.34,7430.02119474829,141435.516712174,707717.180934358,856582.71884128
"909",0.09,0.35,7429.60307121591,141171.015753098,709889.78793755,858490.406761864
"910",0.09,0.36,7429.18427073734,140906.549712158,712061.78861639,860397.522599285
"911",0.09,0.37,7428.76479258846,140642.118741546,714233.183323913,862304.066858047
"912",0.09,0.38,7428.34463604679,140377.722993815,716403.972419183,864210.040049044
"913",0.09,0.39,7427.92380039162,140113.362621875,718574.156267352,866115.442689618
"914",0.09,0.4,7427.50228490386,139849.037778993,720743.735239668,868020.275303565
"915",0.09,0.41,7427.08008886624,139584.748618796,722912.709713517,869924.53842118
"916",0.09,0.42,7426.65721156321,139320.495295268,725081.080072455,871828.232579286
"917",0.09,0.43,7426.23365228099,139056.277962751,727248.846706241,873731.358321273
"918",0.09,0.44,7425.80941030761,138792.096775941,729416.010010869,875633.916197118
"919",0.09,0.45,7425.3844849329,138527.951889895,731582.570388598,877535.906763426
"920",0.09,0.46,7424.95887544853,138263.843460025,733748.528247988,879437.330583462
"921",0.09,0.47,7424.53258114804,137999.7716421,735913.884003936,881338.188227184
"922",0.09,0.48,7424.10560132679,137735.736592245,738078.638077697,883238.480271268
"923",0.09,0.49,7423.67793528211,137471.738466941,740242.790896935,885138.207299158
"924",0.09,0.5,7423.24958231316,137207.777423025,742406.342895742,887037.36990108
"925",0.09,0.51,7422.8205417211,136943.85361769,744569.294514679,888935.96867409
"926",0.09,0.52,7422.39081280901,136679.967208483,746731.646200808,890834.0042221
"927",0.09,0.53,7421.96039488193,136416.118353308,748893.398407725,892731.477155915
"928",0.09,0.54,7421.52928724695,136152.307210421,751054.551595595,894628.388093264
"929",0.09,0.55,7421.09748921313,135888.533938436,753215.106231188,896524.737658837
"930",0.09,0.56,7420.66500009153,135624.798696316,755375.062787906,898420.526484314
"931",0.09,0.57,7420.23181919534,135361.101643382,757534.421745836,900315.755208413
"932",0.09,0.58,7419.79794583978,135097.442939306,759693.183591756,902210.424476902
"933",0.09,0.59,7419.36337934219,134833.822744115,761851.348819199,904104.534942656
"934",0.09,0.6,7418.92811902203,134570.241218186,764008.917928469,905998.087265677
"935",0.09,0.61,7418.49216420087,134306.69852225,766165.891426685,907891.082113136
"936",0.09,0.62,7418.05551420246,134043.19481739,768322.26982781,909783.520159403
"937",0.09,0.63,7417.61816835274,133779.730265039,770478.053652697,911675.402086089
"938",0.09,0.64,7417.18012597985,133516.305026983,772633.24342911,913566.728582073
"939",0.09,0.65,7416.74138641414,133252.919265358,774787.839691776,915457.500343548
"940",0.09,0.66,7416.30194898823,132989.573142649,776941.842982406,917347.718074044
"941",0.09,0.67,7415.86181303697,132726.266821692,779095.253849744,919237.382484472
"942",0.09,0.68,7415.42097789757,132463.000465672,781248.072849593,921126.494293162
"943",0.09,0.69,7414.97944290949,132199.774238123,783400.30054486,923015.054225892
"944",0.09,0.7,7414.53720741455,131936.588302927,785551.937505589,924903.06301593
"945",0.09,0.71,7414.09427075694,131673.442824315,787702.984308994,926790.521404065
"946",0.09,0.72,7413.6506322832,131410.337966863,789853.441539502,928677.430138648
"947",0.09,0.73,7413.20629134229,131147.273895498,792003.309788789,930563.78997563
"948",0.09,0.74,7412.7612472856,130884.25077549,794152.589655816,932449.601678591
"949",0.09,0.75,7412.31549946698,130621.268772456,796301.281746868,934334.866018791
"950",0.09,0.76,7411.8690472427,130358.328052358,798449.386675587,936219.583775188
"951",0.09,0.77,7411.4218899716,130095.428781504,800596.905063019,938103.755734494
"952",0.09,0.78,7410.97402701498,129832.571126545,802743.837537642,939987.382691201
"953",0.09,0.79,7410.52545773669,129569.755254475,804890.184735411,941870.465447623
"954",0.09,0.8,7410.07618150316,129306.981332634,807035.947299795,943753.004813933
"955",0.09,0.81,7409.62619768341,129044.249528703,809181.125881813,945635.001608199
"956",0.09,0.82,7409.17550564905,128781.560010702,811325.721140076,947516.456656427
"957",0.09,0.83,7408.72410477435,128518.912946998,813469.733740826,949397.370792598
"958",0.09,0.84,7408.27199443622,128256.308506293,815613.16435797,951277.744858699
"959",0.09,0.85,7407.81917401426,127993.746857633,817756.013673125,953157.579704773
"960",0.09,0.86,7407.36564289079,127731.228170402,819898.282375657,955036.87618895
"961",0.09,0.87,7406.91140045085,127468.752614321,822039.971162718,956915.63517749
"962",0.09,0.88,7406.45644608222,127206.320359453,824181.080739284,958793.857544819
"963",0.09,0.89,7406.00077917551,126943.931576194,826321.611818202,960671.544173572
